,coms,counts,iter,m,t,total counts
0,"{u'1537790411': [u'5242381821', u'2638377242', u'1687422352', u'1768198384', u'5715272956', u'6403887741', u'2626155943', u'6348385261', u'6294606844', u'2372317327', u'5672294762', u'1867772587', u'1537790411', u'2328516855', u'6375635960', u'5460991756', u'3200673035', u'5743168402', u'5732573432'], u'1687422352': [], u'6348385261': []}",1,6,6,0.0024119999999996367,19
