,coms,counts,iter,m,t,total counts
0,"{u'6544097359': [u'1882632930'], u'1642088277': [u'1952582167', u'1708922835', u'1640337222', u'5144465848', u'1642591402', u'1642088277', u'2820792015', u'1243477063', u'5590704704', u'1642585887', u'1887344341', u'2082892671', u'2237927912', u'1752549400'], u'2820792015': [u'1249424622'], u'1642591402': [u'6544097359', u'5876465418', u'1703371307', u'2803301701', u'5044281310', u'2020238921', u'1496852380']}",4,6,6,0.0032060000000004862,23
