,coms,counts,iter,m,t,total counts
0,"{u'2028810631': [u'2028810631', u'1007343817', u'1154814271', u'1881159861', u'2780457263', u'1778758223', u'3248050592', u'2060029603', u'1728885872', u'2318910945', u'1712686623', u'5681478953']}",1,3,6,0.0008530000000002147,12
