,coms,counts,iter,m,t,total counts
0,"{u'5207012519': [u'5049619391', u'5207012519', u'6049304407', u'1517934944', u'2834480301', u'6029706153'], u'6029706153': []}",1,3,6,0.0003759999999992658,6
